train_loss,train_acc,val_loss,val_acc,val_iou Global,val_iou Clases
0.9675822844376435,68.314399770858,1.0417669422569729,80.19208584612572,"tensor(0.6047, device='cuda:0')","[0.6986856460571289, 0.7762584090232849, 0.3391894996166229]"
0.46827967368267676,84.04118422188628,0.7363472403514952,88.18543959181808,"tensor(0.7206, device='cuda:0')","[0.8125709295272827, 0.8833953142166138, 0.4658517837524414]"
0.35008730767546475,88.13885941288198,0.6612937038853055,89.59413507727653,"tensor(0.7448, device='cuda:0')","[0.8348746299743652, 0.8984187841415405, 0.5010227560997009]"
0.29928926616101653,89.75204217704574,0.622702086965243,90.37825072120405,"tensor(0.7577, device='cuda:0')","[0.84614497423172, 0.9075286984443665, 0.5195604562759399]"
0.26209892252007044,90.90649724239658,0.6078692440475736,90.80518067630013,"tensor(0.7644, device='cuda:0')","[0.8514794111251831, 0.9126120209693909, 0.5290189981460571]"
0.24307368812528815,92.67085420513598,0.6343700672898974,91.662662923585,"tensor(0.7751, device='cuda:0')","[0.8569473028182983, 0.9240714311599731, 0.5441923141479492]"
0.2142919243992986,93.64645726661756,0.671570883620353,91.59230269684629,"tensor(0.7719, device='cuda:0')","[0.8494409322738647, 0.9269087314605713, 0.5392968058586121]"
0.20039149623464894,94.0767408940796,0.6693518541398502,91.5437356411863,"tensor(0.7725, device='cuda:0')","[0.8579769134521484, 0.9217981696128845, 0.53767329454422]"
0.19598885903487334,94.19311009534516,0.6943700356142861,91.43050701297514,"tensor(0.7683, device='cuda:0')","[0.8451972007751465, 0.9262237548828125, 0.5334853529930115]"
0.18000356224743094,94.69680155225132,0.7199536384571166,91.43194697355368,"tensor(0.7679, device='cuda:0')","[0.8484446406364441, 0.9252439141273499, 0.5301158428192139]"